,Local time in Cape Town,T,Po,P,Pa,U,DD,Ff,ff10,Td
4392,2019-07-03 02:00:00,20.1,758.2,762.2,0.0,762.2,Wind blowing from the west-northwest,2.0,5.0,16.0
4393,2019-07-03 03:00:00,20.1,758.2,762.2,0.0,762.2,Wind blowing from the west-northwest,2.0,5.0,16.0
4394,2019-07-03 04:00:00,20.1,758.2,762.2,0.0,762.2,Wind blowing from the west-northwest,2.0,5.0,16.0
4395,2019-07-03 05:00:00,20.1,758.2,762.2,0.0,762.2,Wind blowing from the west-northwest,2.0,5.0,16.0
4396,2019-07-03 06:00:00,20.1,758.2,762.2,0.0,762.2,Wind blowing from the west-northwest,2.0,5.0,16.0
4397,2019-07-03 07:00:00,20.1,758.2,762.2,0.0,762.2,Wind blowing from the west-northwest,2.0,5.0,16.0
4398,2019-07-03 08:00:00,19.8,759.3,763.5,1.1,763.5,Wind blowing from the north,3.0,5.0,15.5
4399,2019-07-03 09:00:00,19.8,759.3,763.5,1.1,763.5,Wind blowing from the north,3.0,5.0,15.5
4400,2019-07-03 10:00:00,19.8,759.3,763.5,1.1,763.5,Wind blowing from the north,3.0,5.0,15.5
4401,2019-07-03 11:00:00,18.0,760.6,764.8,1.3,764.8,Wind blowing from the south,8.0,11.0,17.1
4402,2019-07-03 12:00:00,18.0,760.6,764.8,1.3,764.8,Wind blowing from the south,8.0,11.0,17.1
4403,2019-07-03 13:00:00,18.0,760.6,764.8,1.3,764.8,Wind blowing from the south,8.0,11.0,17.1
4404,2019-07-03 14:00:00,16.3,761.3,765.5,0.7,765.5,Wind blowing from the south,9.0,11.0,14.9
4405,2019-07-03 15:00:00,16.3,761.3,765.5,0.7,765.5,Wind blowing from the south,9.0,11.0,14.9
4406,2019-07-03 16:00:00,16.3,761.3,765.5,0.7,765.5,Wind blowing from the south,9.0,11.0,14.9
4407,2019-07-03 17:00:00,16.9,761.2,765.3,-0.1,765.3,Wind blowing from the south,9.0,10.0,15.1
4408,2019-07-03 18:00:00,16.9,761.2,765.3,-0.1,765.3,Wind blowing from the south,9.0,10.0,15.1
4409,2019-07-03 19:00:00,16.9,761.2,765.3,-0.1,765.3,Wind blowing from the south,9.0,10.0,15.1
4410,2019-07-03 20:00:00,16.7,762.2,766.3,1.0,766.3,Wind blowing from the south,10.0,13.0,10.5
4411,2019-07-03 21:00:00,16.7,762.2,766.3,1.0,766.3,Wind blowing from the south,10.0,13.0,10.5
4412,2019-07-03 22:00:00,16.7,762.2,766.3,1.0,766.3,Wind blowing from the south,10.0,13.0,10.5
4413,2019-07-03 23:00:00,15.5,762.4,766.6,0.2,766.6,Wind blowing from the south-southeast,9.0,11.0,8.3
4414,2019-07-04 00:00:00,15.5,762.4,766.6,0.2,766.6,Wind blowing from the south-southeast,9.0,11.0,8.3
4415,2019-07-04 01:00:00,15.5,762.4,766.6,0.2,766.6,Wind blowing from the south-southeast,9.0,11.0,8.3
4416,2019-07-04 02:00:00,16.8,755.2,759.4,-1.1,759.4,Wind blowing from the west-southwest,5.0,6.0,12.9
4417,2019-07-04 03:00:00,16.8,755.2,759.4,-1.1,759.4,Wind blowing from the west-southwest,5.0,6.0,12.9
4418,2019-07-04 04:00:00,16.8,755.2,759.4,-1.1,759.4,Wind blowing from the west-southwest,5.0,6.0,12.9
4419,2019-07-04 05:00:00,16.1,754.4,758.5,-0.8,758.5,Wind blowing from the west-southwest,5.0,6.0,13.2
4420,2019-07-04 06:00:00,16.1,754.4,758.5,-0.8,758.5,Wind blowing from the west-southwest,5.0,6.0,13.2
4421,2019-07-04 07:00:00,16.1,754.4,758.5,-0.8,758.5,Wind blowing from the west-southwest,5.0,6.0,13.2
4422,2019-07-04 08:00:00,17.0,754.9,759.0,0.5,759.0,Wind blowing from the south-west,4.0,7.0,13.2
4423,2019-07-04 09:00:00,17.0,754.9,759.0,0.5,759.0,Wind blowing from the south-west,4.0,7.0,13.2
4424,2019-07-04 10:00:00,17.0,754.9,759.0,0.5,759.0,Wind blowing from the south-west,4.0,7.0,13.2
4425,2019-07-04 11:00:00,23.7,755.1,759.1,0.2,759.1,Wind blowing from the south-southwest,4.0,4.0,12.7
4426,2019-07-04 12:00:00,23.7,755.1,759.1,0.2,759.1,Wind blowing from the south-southwest,4.0,4.0,12.7
4427,2019-07-04 13:00:00,23.7,755.1,759.1,0.2,759.1,Wind blowing from the south-southwest,4.0,4.0,12.7
4428,2019-07-04 14:00:00,25.3,754.3,758.2,-0.8,758.2,Wind blowing from the south-southwest,6.0,6.0,13.1
4429,2019-07-04 15:00:00,25.3,754.3,758.2,-0.8,758.2,Wind blowing from the south-southwest,6.0,6.0,13.1
4430,2019-07-04 16:00:00,25.3,754.3,758.2,-0.8,758.2,Wind blowing from the south-southwest,6.0,6.0,13.1
4431,2019-07-04 17:00:00,21.4,754.2,758.2,-0.1,758.2,Wind blowing from the south-west,5.0,8.0,15.9
4432,2019-07-04 18:00:00,21.4,754.2,758.2,-0.1,758.2,Wind blowing from the south-west,5.0,8.0,15.9
4433,2019-07-04 19:00:00,21.4,754.2,758.2,-0.1,758.2,Wind blowing from the south-west,5.0,8.0,15.9
4434,2019-07-04 20:00:00,17.3,755.2,759.4,1.0,759.4,Wind blowing from the south-west,5.0,8.0,15.9
4435,2019-07-04 21:00:00,17.3,755.2,759.4,1.0,759.4,Wind blowing from the south-west,5.0,8.0,15.9
4436,2019-07-04 22:00:00,17.3,755.2,759.4,1.0,759.4,Wind blowing from the south-west,5.0,8.0,15.9
4437,2019-07-04 23:00:00,16.1,755.1,759.2,-0.1,759.2,Wind blowing from the south-southwest,2.0,4.0,14.8
4438,2019-07-05 00:00:00,16.1,755.1,759.2,-0.1,759.2,Wind blowing from the south-southwest,2.0,4.0,14.8
4439,2019-07-05 01:00:00,16.1,755.1,759.2,-0.1,759.2,Wind blowing from the south-southwest,2.0,4.0,14.8
4440,2019-07-05 02:00:00,13.0,760.8,765.1,-0.3,765.1,Wind blowing from the north-northwest,2.0,4.0,11.9
4441,2019-07-05 03:00:00,13.0,760.8,765.1,-0.3,765.1,Wind blowing from the north-northwest,2.0,4.0,11.9
4442,2019-07-05 04:00:00,13.0,760.8,765.1,-0.3,765.1,Wind blowing from the north-northwest,2.0,4.0,11.9
4443,2019-07-05 05:00:00,11.1,760.1,764.3,-0.7,764.3,Wind blowing from the east,2.0,3.0,10.5
4444,2019-07-05 06:00:00,11.1,760.1,764.3,-0.7,764.3,Wind blowing from the east,2.0,3.0,10.5
4445,2019-07-05 07:00:00,11.1,760.1,764.3,-0.7,764.3,Wind blowing from the east,2.0,3.0,10.5
4446,2019-07-05 08:00:00,10.9,760.0,764.3,-0.1,764.3,Wind blowing from the north,1.0,2.0,10.5
4447,2019-07-05 09:00:00,10.9,760.0,764.3,-0.1,764.3,Wind blowing from the north,1.0,2.0,10.5
4448,2019-07-05 10:00:00,10.9,760.0,764.3,-0.1,764.3,Wind blowing from the north,1.0,2.0,10.5
4449,2019-07-05 11:00:00,18.2,759.7,763.7,-0.3,763.7,Wind blowing from the west,3.0,4.0,13.8
4450,2019-07-05 12:00:00,18.2,759.7,763.7,-0.3,763.7,Wind blowing from the west,3.0,4.0,13.8
4451,2019-07-05 13:00:00,18.2,759.7,763.7,-0.3,763.7,Wind blowing from the west,3.0,4.0,13.8
4452,2019-07-05 14:00:00,20.3,758.2,762.2,-1.5,762.2,Wind blowing from the south,2.0,3.0,10.9
4453,2019-07-05 15:00:00,20.3,758.2,762.2,-1.5,762.2,Wind blowing from the south,2.0,3.0,10.9
4454,2019-07-05 16:00:00,20.3,758.2,762.2,-1.5,762.2,Wind blowing from the south,2.0,3.0,10.9
4455,2019-07-05 17:00:00,17.3,757.0,761.1,-1.2,761.1,Wind blowing from the south-east,3.0,5.0,10.5
4456,2019-07-05 18:00:00,17.3,757.0,761.1,-1.2,761.1,Wind blowing from the south-east,3.0,5.0,10.5
4457,2019-07-05 19:00:00,17.3,757.0,761.1,-1.2,761.1,Wind blowing from the south-east,3.0,5.0,10.5
4458,2019-07-05 20:00:00,17.3,757.0,761.1,0.0,761.1,Wind blowing from the south-east,3.0,5.0,10.5
4459,2019-07-05 21:00:00,17.3,757.0,761.1,0.0,761.1,Wind blowing from the south-east,3.0,5.0,10.5
4460,2019-07-05 22:00:00,17.3,757.0,761.1,0.0,761.1,Wind blowing from the south-east,3.0,5.0,10.5
4461,2019-07-05 23:00:00,13.4,758.5,762.7,1.5,762.7,Wind blowing from the west-northwest,3.0,3.0,11.0
4462,2019-07-06 00:00:00,13.4,758.5,762.7,1.5,762.7,Wind blowing from the west-northwest,3.0,3.0,11.0
4463,2019-07-06 01:00:00,13.4,758.5,762.7,1.5,762.7,Wind blowing from the west-northwest,3.0,3.0,11.0
4464,2019-07-06 02:00:00,6.8,764.2,768.4,-1.9,768.4,Wind blowing from the north-east,3.0,4.0,4.8
4465,2019-07-06 03:00:00,6.8,764.2,768.4,-1.9,768.4,Wind blowing from the north-east,3.0,4.0,4.8
4466,2019-07-06 04:00:00,6.8,764.2,768.4,-1.9,768.4,Wind blowing from the north-east,3.0,4.0,4.8
4467,2019-07-06 05:00:00,6.9,762.5,766.8,-1.7,766.8,Wind blowing from the north-east,4.0,6.0,4.0
4468,2019-07-06 06:00:00,6.9,762.5,766.8,-1.7,766.8,Wind blowing from the north-east,4.0,6.0,4.0
4469,2019-07-06 07:00:00,6.9,762.5,766.8,-1.7,766.8,Wind blowing from the north-east,4.0,6.0,4.0
4470,2019-07-06 08:00:00,9.8,762.5,766.8,0.0,766.8,Wind blowing from the north,7.0,8.0,3.2
4471,2019-07-06 09:00:00,9.8,762.5,766.8,0.0,766.8,Wind blowing from the north,7.0,8.0,3.2
4472,2019-07-06 10:00:00,9.8,762.5,766.8,0.0,766.8,Wind blowing from the north,7.0,8.0,3.2
4473,2019-07-06 11:00:00,14.3,763.3,767.4,0.8,767.4,Wind blowing from the north,6.0,8.0,3.2
4474,2019-07-06 12:00:00,14.3,763.3,767.4,0.8,767.4,Wind blowing from the north,6.0,8.0,3.2
4475,2019-07-06 13:00:00,14.3,763.3,767.4,0.8,767.4,Wind blowing from the north,6.0,8.0,3.2
4476,2019-07-06 14:00:00,15.7,762.6,766.8,-0.7,766.8,Wind blowing from the north-northwest,8.0,10.0,6.6
4477,2019-07-06 15:00:00,15.7,762.6,766.8,-0.7,766.8,Wind blowing from the north-northwest,8.0,10.0,6.6
4478,2019-07-06 16:00:00,15.7,762.6,766.8,-0.7,766.8,Wind blowing from the north-northwest,8.0,10.0,6.6
4479,2019-07-06 17:00:00,14.9,762.9,767.0,0.3,767.0,Wind blowing from the north,7.0,9.0,8.0
4480,2019-07-06 18:00:00,14.9,762.9,767.0,0.3,767.0,Wind blowing from the north,7.0,9.0,8.0
4481,2019-07-06 19:00:00,14.9,762.9,767.0,0.3,767.0,Wind blowing from the north,7.0,9.0,8.0
4482,2019-07-06 20:00:00,15.1,763.9,768.1,1.0,768.1,Wind blowing from the north-northwest,6.0,6.926041261191125,10.1
4483,2019-07-06 21:00:00,15.1,763.9,768.1,1.0,768.1,Wind blowing from the north-northwest,6.0,6.926041261191125,10.1
4484,2019-07-06 22:00:00,15.1,763.9,768.1,1.0,768.1,Wind blowing from the north-northwest,6.0,6.926041261191125,10.1
4485,2019-07-06 23:00:00,12.6,765.1,769.3,1.2,769.3,Wind blowing from the north-northeast,6.0,8.0,10.6
4486,2019-07-07 00:00:00,12.6,765.1,769.3,1.2,769.3,Wind blowing from the north-northeast,6.0,8.0,10.6
4487,2019-07-07 01:00:00,12.6,765.1,769.3,1.2,769.3,Wind blowing from the north-northeast,6.0,8.0,10.6
4488,2019-07-07 02:00:00,15.4,760.3,764.6,0.6,764.6,Wind blowing from the west-southwest,4.0,6.926041261191125,11.7
4489,2019-07-07 03:00:00,15.4,760.3,764.6,0.6,764.6,Wind blowing from the west-southwest,4.0,6.926041261191125,11.7
4490,2019-07-07 04:00:00,15.4,760.3,764.6,0.6,764.6,Wind blowing from the west-southwest,4.0,6.926041261191125,11.7
4491,2019-07-07 05:00:00,14.4,760.6,764.8,0.3,764.8,Wind blowing from the west,4.0,5.0,10.6
4492,2019-07-07 06:00:00,14.4,760.6,764.8,0.3,764.8,Wind blowing from the west,4.0,5.0,10.6
4493,2019-07-07 07:00:00,14.4,760.6,764.8,0.3,764.8,Wind blowing from the west,4.0,5.0,10.6
4494,2019-07-07 08:00:00,13.4,761.7,765.9,1.1,765.9,Wind blowing from the north-west,1.0,2.0,10.1
4495,2019-07-07 09:00:00,13.4,761.7,765.9,1.1,765.9,Wind blowing from the north-west,1.0,2.0,10.1
4496,2019-07-07 10:00:00,13.4,761.7,765.9,1.1,765.9,Wind blowing from the north-west,1.0,2.0,10.1
4497,2019-07-07 11:00:00,15.7,763.4,767.6,1.7,767.6,Wind blowing from the north-east,2.0,2.0,11.4
4498,2019-07-07 12:00:00,15.7,763.4,767.6,1.7,767.6,Wind blowing from the north-east,2.0,2.0,11.4
4499,2019-07-07 13:00:00,15.7,763.4,767.6,1.7,767.6,Wind blowing from the north-east,2.0,2.0,11.4
4500,2019-07-07 14:00:00,15.7,763.4,767.6,1.7,767.6,Wind blowing from the north-east,2.0,2.0,11.4
4501,2019-07-07 15:00:00,15.7,763.4,767.6,1.7,767.6,Wind blowing from the north-east,2.0,2.0,11.4
4502,2019-07-07 16:00:00,15.7,763.4,767.6,1.7,767.6,Wind blowing from the north-east,2.0,2.0,11.4
4503,2019-07-07 17:00:00,16.0,762.7,766.8,0.004967367657722998,766.8,Wind blowing from the north-west,6.0,6.926041261191125,10.8
4504,2019-07-07 18:00:00,16.0,762.7,766.8,0.004967367657722998,766.8,Wind blowing from the north-west,6.0,6.926041261191125,10.8
4505,2019-07-07 19:00:00,16.0,762.7,766.8,0.004967367657722998,766.8,Wind blowing from the north-west,6.0,6.926041261191125,10.8
4506,2019-07-07 20:00:00,14.0,763.0,767.4,0.3,767.4,Wind blowing from the north,5.0,5.0,12.0
4507,2019-07-07 21:00:00,14.0,763.0,767.4,0.3,767.4,Wind blowing from the north,5.0,5.0,12.0
4508,2019-07-07 22:00:00,14.0,763.0,767.4,0.3,767.4,Wind blowing from the north,5.0,5.0,12.0
4509,2019-07-07 23:00:00,13.2,763.6,767.8,0.6,767.8,Wind blowing from the north,5.0,7.0,12.0
4510,2019-07-08 00:00:00,13.2,763.6,767.8,0.6,767.8,Wind blowing from the north,5.0,7.0,12.0
4511,2019-07-08 01:00:00,13.2,763.6,767.8,0.6,767.8,Wind blowing from the north,5.0,7.0,12.0
4512,2019-07-08 02:00:00,12.7,755.3,759.5,-3.1,759.5,"Calm, no wind",0.0,6.926041261191125,11.8
4513,2019-07-08 03:00:00,12.7,755.3,759.5,-3.1,759.5,"Calm, no wind",0.0,6.926041261191125,11.8
4514,2019-07-08 04:00:00,12.7,755.3,759.5,-3.1,759.5,"Calm, no wind",0.0,6.926041261191125,11.8
4515,2019-07-08 05:00:00,12.7,753.7,757.9,-1.6,757.9,Wind blowing from the north,6.0,8.0,11.4
4516,2019-07-08 06:00:00,12.7,753.7,757.9,-1.6,757.9,Wind blowing from the north,6.0,8.0,11.4
4517,2019-07-08 07:00:00,12.7,753.7,757.9,-1.6,757.9,Wind blowing from the north,6.0,8.0,11.4
4518,2019-07-08 08:00:00,12.3,754.0,758.1,0.3,758.1,"Calm, no wind",0.0,6.926041261191125,10.9
4519,2019-07-08 09:00:00,12.3,754.0,758.1,0.3,758.1,"Calm, no wind",0.0,6.926041261191125,10.9
4520,2019-07-08 10:00:00,12.3,754.0,758.1,0.3,758.1,"Calm, no wind",0.0,6.926041261191125,10.9
4521,2019-07-08 11:00:00,15.5,753.4,757.5,-0.6,757.5,Wind blowing from the north,13.0,15.0,11.4
4522,2019-07-08 12:00:00,15.5,753.4,757.5,-0.6,757.5,Wind blowing from the north,13.0,15.0,11.4
4523,2019-07-08 13:00:00,15.5,753.4,757.5,-0.6,757.5,Wind blowing from the north,13.0,15.0,11.4
4524,2019-07-08 14:00:00,14.3,754.7,758.9,1.3,758.9,Wind blowing from the west,10.0,6.926041261191125,7.3
4525,2019-07-08 15:00:00,14.3,754.7,758.9,1.3,758.9,Wind blowing from the west,10.0,6.926041261191125,7.3
4526,2019-07-08 16:00:00,14.3,754.7,758.9,1.3,758.9,Wind blowing from the west,10.0,6.926041261191125,7.3
4527,2019-07-08 17:00:00,14.6,757.9,762.1,3.2,762.1,Wind blowing from the west-northwest,7.0,6.926041261191125,7.7
4528,2019-07-08 18:00:00,14.6,757.9,762.1,3.2,762.1,Wind blowing from the west-northwest,7.0,6.926041261191125,7.7
4529,2019-07-08 19:00:00,14.6,757.9,762.1,3.2,762.1,Wind blowing from the west-northwest,7.0,6.926041261191125,7.7
4530,2019-07-08 20:00:00,12.7,760.3,764.5,2.4,764.5,Wind blowing from the west,4.0,6.0,6.7
4531,2019-07-08 21:00:00,12.7,760.3,764.5,2.4,764.5,Wind blowing from the west,4.0,6.0,6.7
4532,2019-07-08 22:00:00,12.7,760.3,764.5,2.4,764.5,Wind blowing from the west,4.0,6.0,6.7
4533,2019-07-08 23:00:00,12.0,761.9,766.1,1.6,766.1,Wind blowing from the west-northwest,3.0,4.0,5.7
4534,2019-07-09 00:00:00,12.0,761.9,766.1,1.6,766.1,Wind blowing from the west-northwest,3.0,4.0,5.7
4535,2019-07-09 01:00:00,12.0,761.9,766.1,1.6,766.1,Wind blowing from the west-northwest,3.0,4.0,5.7
4536,2019-07-09 02:00:00,11.3,761.9,766.2,-0.8,766.2,Wind blowing from the east,2.0,2.0,9.8
4537,2019-07-09 03:00:00,11.3,761.9,766.2,-0.8,766.2,Wind blowing from the east,2.0,2.0,9.8
4538,2019-07-09 04:00:00,11.3,761.9,766.2,-0.8,766.2,Wind blowing from the east,2.0,2.0,9.8
4539,2019-07-09 05:00:00,12.3,761.3,765.5,-0.6,765.5,Wind blowing from the east,1.0,2.0,8.0
4540,2019-07-09 06:00:00,12.3,761.3,765.5,-0.6,765.5,Wind blowing from the east,1.0,2.0,8.0
4541,2019-07-09 07:00:00,12.3,761.3,765.5,-0.6,765.5,Wind blowing from the east,1.0,2.0,8.0
4542,2019-07-09 08:00:00,13.6,761.5,765.7,0.2,765.7,Wind blowing from the east-northeast,1.0,1.0,9.0
4543,2019-07-09 09:00:00,13.6,761.5,765.7,0.2,765.7,Wind blowing from the east-northeast,1.0,1.0,9.0
4544,2019-07-09 10:00:00,13.6,761.5,765.7,0.2,765.7,Wind blowing from the east-northeast,1.0,1.0,9.0
4545,2019-07-09 11:00:00,13.6,761.5,765.7,0.0,765.7,Wind blowing from the east-northeast,1.0,3.0,9.0
4546,2019-07-09 12:00:00,13.6,761.5,765.7,0.0,765.7,Wind blowing from the east-northeast,1.0,3.0,9.0
4547,2019-07-09 13:00:00,13.6,761.5,765.7,0.0,765.7,Wind blowing from the east-northeast,1.0,3.0,9.0
4548,2019-07-09 14:00:00,34.6,759.4,763.3,-2.1,763.3,Wind blowing from the north-northeast,6.0,8.0,5.0
4549,2019-07-09 15:00:00,34.6,759.4,763.3,-2.1,763.3,Wind blowing from the north-northeast,6.0,8.0,5.0
4550,2019-07-09 16:00:00,34.6,759.4,763.3,-2.1,763.3,Wind blowing from the north-northeast,6.0,8.0,5.0
4551,2019-07-09 17:00:00,31.7,759.0,763.0,-0.4,763.0,Wind blowing from the south-west,2.0,4.0,7.4
4552,2019-07-09 18:00:00,31.7,759.0,763.0,-0.4,763.0,Wind blowing from the south-west,2.0,4.0,7.4
4553,2019-07-09 19:00:00,31.7,759.0,763.0,-0.4,763.0,Wind blowing from the south-west,2.0,4.0,7.4
4554,2019-07-09 20:00:00,31.7,759.0,763.0,0.0,763.0,Wind blowing from the south-west,2.0,3.0,7.4
4555,2019-07-09 21:00:00,31.7,759.0,763.0,0.0,763.0,Wind blowing from the south-west,2.0,3.0,7.4
4556,2019-07-09 22:00:00,31.7,759.0,763.0,0.0,763.0,Wind blowing from the south-west,2.0,3.0,7.4
4557,2019-07-09 23:00:00,17.5,758.5,762.6,-0.5,762.6,Wind blowing from the north-east,3.0,3.0,10.3
4558,2019-07-10 00:00:00,17.5,758.5,762.6,-0.5,762.6,Wind blowing from the north-east,3.0,3.0,10.3
4559,2019-07-10 01:00:00,17.5,758.5,762.6,-0.5,762.6,Wind blowing from the north-east,3.0,3.0,10.3
4560,2019-07-10 02:00:00,15.8,757.6,761.8,-0.2,761.8,Wind blowing from the north-west,3.0,4.0,11.8
4561,2019-07-10 03:00:00,15.8,757.6,761.8,-0.2,761.8,Wind blowing from the north-west,3.0,4.0,11.8
4562,2019-07-10 04:00:00,15.8,757.6,761.8,-0.2,761.8,Wind blowing from the north-west,3.0,4.0,11.8
4563,2019-07-10 05:00:00,13.3,757.9,762.0,0.3,762.0,Wind blowing from the north-northeast,3.0,4.0,12.5
4564,2019-07-10 06:00:00,13.3,757.9,762.0,0.3,762.0,Wind blowing from the north-northeast,3.0,4.0,12.5
4565,2019-07-10 07:00:00,13.3,757.9,762.0,0.3,762.0,Wind blowing from the north-northeast,3.0,4.0,12.5
4566,2019-07-10 08:00:00,16.6,758.9,763.0,1.0,763.0,Wind blowing from the north,5.0,6.0,13.4
4567,2019-07-10 09:00:00,16.6,758.9,763.0,1.0,763.0,Wind blowing from the north,5.0,6.0,13.4
4568,2019-07-10 10:00:00,16.6,758.9,763.0,1.0,763.0,Wind blowing from the north,5.0,6.0,13.4
4569,2019-07-10 11:00:00,19.7,759.1,763.2,0.2,763.2,Wind blowing from the north-west,7.0,10.0,11.9
4570,2019-07-10 12:00:00,19.7,759.1,763.2,0.2,763.2,Wind blowing from the north-west,7.0,10.0,11.9
4571,2019-07-10 13:00:00,19.7,759.1,763.2,0.2,763.2,Wind blowing from the north-west,7.0,10.0,11.9
4572,2019-07-10 14:00:00,20.5,758.1,762.1,-1.0,762.1,Wind blowing from the north-west,8.0,10.0,11.5
4573,2019-07-10 15:00:00,20.5,758.1,762.1,-1.0,762.1,Wind blowing from the north-west,8.0,10.0,11.5
4574,2019-07-10 16:00:00,20.5,758.1,762.1,-1.0,762.1,Wind blowing from the north-west,8.0,10.0,11.5
4575,2019-07-10 17:00:00,20.5,758.1,762.1,-1.0,762.1,Wind blowing from the north-west,8.0,10.0,11.5
4576,2019-07-10 18:00:00,20.5,758.1,762.1,-1.0,762.1,Wind blowing from the north-west,8.0,10.0,11.5
4577,2019-07-10 19:00:00,20.5,758.1,762.1,-1.0,762.1,Wind blowing from the north-west,8.0,10.0,11.5
4578,2019-07-10 20:00:00,16.5,759.5,763.6,0.004967367657722998,763.6,Wind blowing from the north-northwest,5.0,6.0,13.7
4579,2019-07-10 21:00:00,16.5,759.5,763.6,0.004967367657722998,763.6,Wind blowing from the north-northwest,5.0,6.0,13.7
4580,2019-07-10 22:00:00,16.5,759.5,763.6,0.004967367657722998,763.6,Wind blowing from the north-northwest,5.0,6.0,13.7
4581,2019-07-10 23:00:00,15.5,759.2,763.3,-0.3,763.3,Wind blowing from the north-west,4.0,5.0,12.8
4582,2019-07-11 00:00:00,15.5,759.2,763.3,-0.3,763.3,Wind blowing from the north-west,4.0,5.0,12.8
4583,2019-07-11 01:00:00,15.5,759.2,763.3,-0.3,763.3,Wind blowing from the north-west,4.0,5.0,12.8
4584,2019-07-11 02:00:00,14.8,757.6,761.8,0.1,761.8,Wind blowing from the west-northwest,3.0,5.0,8.7
4585,2019-07-11 03:00:00,14.8,757.6,761.8,0.1,761.8,Wind blowing from the west-northwest,3.0,5.0,8.7
4586,2019-07-11 04:00:00,14.8,757.6,761.8,0.1,761.8,Wind blowing from the west-northwest,3.0,5.0,8.7
4587,2019-07-11 05:00:00,14.6,757.9,762.1,0.3,762.1,Wind blowing from the west-northwest,4.0,6.0,8.2
4588,2019-07-11 06:00:00,14.6,757.9,762.1,0.3,762.1,Wind blowing from the west-northwest,4.0,6.0,8.2
4589,2019-07-11 07:00:00,14.6,757.9,762.1,0.3,762.1,Wind blowing from the west-northwest,4.0,6.0,8.2
4590,2019-07-11 08:00:00,17.290362293352135,759.2,763.4,1.3,763.4,Wind blowing from the south-west,5.0,6.926041261191125,8.3
4591,2019-07-11 09:00:00,17.290362293352135,759.2,763.4,1.3,763.4,Wind blowing from the south-west,5.0,6.926041261191125,8.3
4592,2019-07-11 10:00:00,17.290362293352135,759.2,763.4,1.3,763.4,Wind blowing from the south-west,5.0,6.926041261191125,8.3
4593,2019-07-11 11:00:00,15.8,760.2,764.3,1.0,764.3,Wind blowing from the west-southwest,4.0,5.0,9.8
4594,2019-07-11 12:00:00,15.8,760.2,764.3,1.0,764.3,Wind blowing from the west-southwest,4.0,5.0,9.8
4595,2019-07-11 13:00:00,15.8,760.2,764.3,1.0,764.3,Wind blowing from the west-southwest,4.0,5.0,9.8
4596,2019-07-11 14:00:00,16.8,760.4,764.5,0.2,764.5,Wind blowing from the west,4.0,6.0,9.3
4597,2019-07-11 15:00:00,16.8,760.4,764.5,0.2,764.5,Wind blowing from the west,4.0,6.0,9.3
4598,2019-07-11 16:00:00,16.8,760.4,764.5,0.2,764.5,Wind blowing from the west,4.0,6.0,9.3
4599,2019-07-11 17:00:00,18.1,760.7,764.8,0.3,764.8,Wind blowing from the west-southwest,4.0,9.0,7.9
4600,2019-07-11 18:00:00,18.1,760.7,764.8,0.3,764.8,Wind blowing from the west-southwest,4.0,9.0,7.9
4601,2019-07-11 19:00:00,18.1,760.7,764.8,0.3,764.8,Wind blowing from the west-southwest,4.0,9.0,7.9
4602,2019-07-11 20:00:00,15.1,762.1,766.3,1.4,766.3,Wind blowing from the south,5.0,6.0,9.3
4603,2019-07-11 21:00:00,15.1,762.1,766.3,1.4,766.3,Wind blowing from the south,5.0,6.0,9.3
4604,2019-07-11 22:00:00,15.1,762.1,766.3,1.4,766.3,Wind blowing from the south,5.0,6.0,9.3
4605,2019-07-11 23:00:00,13.3,762.8,767.0,0.7,767.0,Wind blowing from the south,4.0,5.0,10.9
4606,2019-07-12 00:00:00,13.3,762.8,767.0,0.7,767.0,Wind blowing from the south,4.0,5.0,10.9
4607,2019-07-12 01:00:00,13.3,762.8,767.0,0.7,767.0,Wind blowing from the south,4.0,5.0,10.9
4608,2019-07-12 02:00:00,18.9,754.0,758.2,0.004967367657722998,758.2,Wind blowing from the south,4.0,8.0,15.4
4609,2019-07-12 03:00:00,18.9,754.0,758.2,0.004967367657722998,758.2,Wind blowing from the south,4.0,8.0,15.4
4610,2019-07-12 04:00:00,18.9,754.0,758.2,0.004967367657722998,758.2,Wind blowing from the south,4.0,8.0,15.4
4611,2019-07-12 05:00:00,19.0,753.7,757.9,-0.3,757.9,Wind blowing from the south,6.0,9.0,14.0
4612,2019-07-12 06:00:00,19.0,753.7,757.9,-0.3,757.9,Wind blowing from the south,6.0,9.0,14.0
4613,2019-07-12 07:00:00,19.0,753.7,757.9,-0.3,757.9,Wind blowing from the south,6.0,9.0,14.0
